match_key,match_date,team_name,opponent,avg_score_last_5,avg_margin_last_5,days_rest,team_avg_player_disposals_last_5,team_avg_player_goals_last_5
1998-06-26_Essendon Bombers_vs_North Melbourne Kangaroos,1998-06-26,North Melbourne Kangaroos,Essendon Bombers,107.2,2.0,6.0,11.889166666666666,1.7833333333333334
1998-07-04_North Melbourne Kangaroos_vs_St Kilda Saints,1998-07-04,North Melbourne Kangaroos,St Kilda Saints,109.6,-2.6,8.0,11.777777777777779,1.7566666666666668
1998-07-19_North Melbourne Kangaroos_vs_West Coast Eagles,1998-07-19,North Melbourne Kangaroos,West Coast Eagles,120.4,15.2,15.0,12.434166666666666,1.7966666666666666
1998-07-25_Melbourne Demons_vs_North Melbourne Kangaroos,1998-07-25,North Melbourne Kangaroos,Melbourne Demons,114.0,12.2,6.0,12.01,1.915625
1998-08-01_North Melbourne Kangaroos_vs_Port Adelaide Power,1998-08-01,North Melbourne Kangaroos,Port Adelaide Power,126.0,32.2,7.0,12.435714285714285,1.710185185185185
1998-08-07_Brisbane Lions_vs_North Melbourne Kangaroos,1998-08-07,North Melbourne Kangaroos,Brisbane Lions,129.8,43.6,6.0,13.561904761904762,1.6284313725490196
1998-08-14_Fremantle Dockers_vs_North Melbourne Kangaroos,1998-08-14,North Melbourne Kangaroos,Fremantle Dockers,127.0,45.4,7.0,14.025,1.6431372549019607
1998-08-22_Adelaide Crows_vs_North Melbourne Kangaroos,1998-08-22,North Melbourne Kangaroos,Adelaide Crows,128.2,53.0,8.0,14.867500000000001,1.6666666666666667
1998-08-28_North Melbourne Kangaroos_vs_Western Bulldogs,1998-08-28,North Melbourne Kangaroos,Western Bulldogs,130.4,52.8,6.0,14.541269841269841,1.6598039215686273
1998-09-04_Essendon Bombers_vs_North Melbourne Kangaroos,1998-09-04,North Melbourne Kangaroos,Essendon Bombers,122.6,40.8,7.0,14.026984126984127,1.6583333333333334
1998-09-18_Melbourne Demons_vs_North Melbourne Kangaroos,1998-09-18,North Melbourne Kangaroos,Melbourne Demons,112.8,34.2,14.0,13.811904761904762,1.587037037037037
1998-09-26_Adelaide Crows_vs_North Melbourne Kangaroos,1998-09-26,North Melbourne Kangaroos,Adelaide Crows,113.0,34.8,8.0,13.547619047619047,1.5907407407407408
1999-03-26_Geelong Cats_vs_North Melbourne Kangaroos,1999-03-26,North Melbourne Kangaroos,Geelong Cats,96.8,7.0,181.0,12.162698412698413,1.3911111111111112
1999-04-01_Essendon Bombers_vs_North Melbourne Kangaroos,1999-04-01,North Melbourne Kangaroos,Essendon Bombers,102.8,3.2,6.0,12.026666666666667,1.5
1999-04-09_North Melbourne Kangaroos_vs_Richmond Tigers,1999-04-09,North Melbourne Kangaroos,Richmond Tigers,101.4,-4.8,8.0,12.318939393939393,1.515625
1999-04-17_North Melbourne Kangaroos_vs_Sydney Swans,1999-04-17,North Melbourne Kangaroos,Sydney Swans,105.0,-7.2,8.0,12.952272727272726,1.6794117647058824
1999-04-24_North Melbourne Kangaroos_vs_St Kilda Saints,1999-04-24,North Melbourne Kangaroos,St Kilda Saints,96.2,-13.6,7.0,12.19090909090909,1.4479166666666667
1999-05-02_Collingwood Magpies_vs_North Melbourne Kangaroos,1999-05-02,North Melbourne Kangaroos,Collingwood Magpies,100.6,-6.2,8.0,12.665873015873016,1.6011111111111112
1999-05-09_Adelaide Crows_vs_North Melbourne Kangaroos,1999-05-09,North Melbourne Kangaroos,Adelaide Crows,101.0,0.6,7.0,13.649166666666668,1.603125
1999-05-15_Hawthorn Hawks_vs_North Melbourne Kangaroos,1999-05-15,North Melbourne Kangaroos,Hawthorn Hawks,108.0,18.8,6.0,13.455555555555556,1.6739583333333334
1999-05-22_Fremantle Dockers_vs_North Melbourne Kangaroos,1999-05-22,North Melbourne Kangaroos,Fremantle Dockers,108.2,27.2,7.0,13.53095238095238,1.7208333333333332
1999-06-06_North Melbourne Kangaroos_vs_Port Adelaide Power,1999-06-06,North Melbourne Kangaroos,Port Adelaide Power,117.4,33.6,15.0,14.575438596491228,1.7655555555555555
1999-06-14_North Melbourne Kangaroos_vs_West Coast Eagles,1999-06-14,North Melbourne Kangaroos,West Coast Eagles,125.6,34.6,8.0,14.176190476190476,2.1411764705882352
1999-06-20_Melbourne Demons_vs_North Melbourne Kangaroos,1999-06-20,North Melbourne Kangaroos,Melbourne Demons,115.0,33.0,6.0,13.214285714285714,2.2261904761904763
1999-06-26_North Melbourne Kangaroos_vs_carlton blues,1999-06-26,North Melbourne Kangaroos,carlton blues,105.4,22.0,6.0,,
1999-07-03_Brisbane Lions_vs_North Melbourne Kangaroos,1999-07-03,North Melbourne Kangaroos,Brisbane Lions,103.0,18.8,7.0,12.643650793650792,1.765625
1999-07-11_North Melbourne Kangaroos_vs_Western Bulldogs,1999-07-11,North Melbourne Kangaroos,Western Bulldogs,100.2,13.2,8.0,12.52142857142857,1.7666666666666666
1999-07-17_Geelong Cats_vs_North Melbourne Kangaroos,1999-07-17,North Melbourne Kangaroos,Geelong Cats,95.2,3.4,6.0,12.30238095238095,1.546875
1999-07-24_Essendon Bombers_vs_North Melbourne Kangaroos,1999-07-24,North Melbourne Kangaroos,Essendon Bombers,107.0,10.4,7.0,12.157142857142858,1.6255555555555554
1999-07-30_North Melbourne Kangaroos_vs_Richmond Tigers,1999-07-30,North Melbourne Kangaroos,Richmond Tigers,114.8,5.0,6.0,11.642857142857142,1.6177777777777778
1999-08-07_North Melbourne Kangaroos_vs_Sydney Swans,1999-08-07,North Melbourne Kangaroos,Sydney Swans,117.2,2.2,8.0,11.52142857142857,1.4729166666666667
1999-08-14_North Melbourne Kangaroos_vs_St Kilda Saints,1999-08-14,North Melbourne Kangaroos,St Kilda Saints,119.0,3.8,7.0,13.115079365079366,1.501111111111111
1999-08-22_Collingwood Magpies_vs_North Melbourne Kangaroos,1999-08-22,North Melbourne Kangaroos,Collingwood Magpies,120.2,17.2,8.0,12.891269841269843,1.5422222222222222
1999-08-29_Adelaide Crows_vs_North Melbourne Kangaroos,1999-08-29,North Melbourne Kangaroos,Adelaide Crows,114.2,8.8,7.0,13.077777777777778,1.6927083333333333
1999-09-04_North Melbourne Kangaroos_vs_Port Adelaide Power,1999-09-04,North Melbourne Kangaroos,Port Adelaide Power,116.2,29.2,6.0,14.131746031746031,1.6411764705882352
1999-09-17_Brisbane Lions_vs_North Melbourne Kangaroos,1999-09-17,North Melbourne Kangaroos,Brisbane Lions,116.0,33.6,13.0,13.992857142857144,1.74375
1999-09-25_Carlton Blues_vs_North Melbourne Kangaroos,1999-09-25,North Melbourne Kangaroos,Carlton Blues,118.4,40.6,8.0,13.695238095238096,1.8066666666666669
2000-03-10_North Melbourne Kangaroos_vs_West Coast Eagles,2000-03-10,North Melbourne Kangaroos,West Coast Eagles,120.4,42.6,167.0,13.2925,1.6343137254901963
2000-03-17_Melbourne Demons_vs_North Melbourne Kangaroos,2000-03-17,North Melbourne Kangaroos,Melbourne Demons,120.0,31.4,7.0,12.823809523809524,1.6177083333333333
2000-03-24_North Melbourne Kangaroos_vs_Richmond Tigers,2000-03-24,North Melbourne Kangaroos,Richmond Tigers,115.6,11.2,7.0,12.885714285714286,1.8655555555555556
2000-03-31_Geelong Cats_vs_North Melbourne Kangaroos,2000-03-31,North Melbourne Kangaroos,Geelong Cats,129.6,9.6,7.0,13.5975,1.8479166666666667
2000-04-09_North Melbourne Kangaroos_vs_Sydney Swans,2000-04-09,North Melbourne Kangaroos,Sydney Swans,125.8,1.6,9.0,12.456349206349206,1.7107843137254901
2000-04-15_Collingwood Magpies_vs_North Melbourne Kangaroos,2000-04-15,North Melbourne Kangaroos,Collingwood Magpies,126.6,-3.8,6.0,12.724603174603173,1.6323529411764706
2000-04-22_North Melbourne Kangaroos_vs_St Kilda Saints,2000-04-22,North Melbourne Kangaroos,St Kilda Saints,127.2,11.2,7.0,13.31031746031746,1.6462962962962964
2000-04-28_North Melbourne Kangaroos_vs_hawthorn hawks,2000-04-28,North Melbourne Kangaroos,hawthorn hawks,129.0,18.6,6.0,,
2000-05-06_North Melbourne Kangaroos_vs_adelaide crows,2000-05-06,North Melbourne Kangaroos,adelaide crows,108.4,-0.8,8.0,,
2000-05-14_Fremantle Dockers_vs_North Melbourne Kangaroos,2000-05-14,North Melbourne Kangaroos,Fremantle Dockers,113.2,-1.2,8.0,14.774603174603174,1.6805555555555556
2000-05-20_Carlton Blues_vs_North Melbourne Kangaroos,2000-05-20,North Melbourne Kangaroos,Carlton Blues,117.2,14.8,6.0,14.620634920634918,1.7862745098039217
2000-05-28_North Melbourne Kangaroos_vs_port adelaide power,2000-05-28,North Melbourne Kangaroos,port adelaide power,114.2,2.4,8.0,,
2000-06-04_North Melbourne Kangaroos_vs_essendon bombers,2000-06-04,North Melbourne Kangaroos,essendon bombers,103.6,3.4,7.0,,
2000-06-09_Brisbane Lions_vs_North Melbourne Kangaroos,2000-06-09,North Melbourne Kangaroos,Brisbane Lions,104.2,5.8,5.0,12.80952380952381,1.6770833333333333
2000-06-18_North Melbourne Kangaroos_vs_western bulldogs,2000-06-18,North Melbourne Kangaroos,western bulldogs,101.8,6.0,9.0,,
2000-06-25_North Melbourne Kangaroos_vs_West Coast Eagles,2000-06-25,North Melbourne Kangaroos,West Coast Eagles,92.6,-12.4,7.0,12.869047619047619,1.6029411764705883
2000-07-01_Melbourne Demons_vs_North Melbourne Kangaroos,2000-07-01,North Melbourne Kangaroos,Melbourne Demons,95.4,5.8,6.0,12.666666666666666,1.6744444444444444
2000-07-08_North Melbourne Kangaroos_vs_Richmond Tigers,2000-07-08,North Melbourne Kangaroos,Richmond Tigers,100.8,2.6,7.0,12.354761904761904,1.6982456140350877
2000-07-14_Geelong Cats_vs_North Melbourne Kangaroos,2000-07-14,North Melbourne Kangaroos,Geelong Cats,113.6,28.0,6.0,12.664285714285715,1.585185185185185
2000-07-22_North Melbourne Kangaroos_vs_Sydney Swans,2000-07-22,North Melbourne Kangaroos,Sydney Swans,115.2,35.0,8.0,12.9875,1.5647058823529412
2000-07-30_Collingwood Magpies_vs_North Melbourne Kangaroos,2000-07-30,North Melbourne Kangaroos,Collingwood Magpies,113.0,25.0,8.0,12.965079365079365,1.700980392156863
2000-08-05_North Melbourne Kangaroos_vs_st kilda saints,2000-08-05,North Melbourne Kangaroos,st kilda saints,106.4,9.2,6.0,,
2000-08-12_North Melbourne Kangaroos_vs_essendon bombers,2000-08-12,North Melbourne Kangaroos,essendon bombers,109.8,17.6,7.0,,
2000-08-18_Hawthorn Hawks_vs_North Melbourne Kangaroos,2000-08-18,North Melbourne Kangaroos,Hawthorn Hawks,97.6,-23.0,6.0,12.74920634920635,1.43921568627451
2000-08-25_Melbourne Demons_vs_North Melbourne Kangaroos,2000-08-25,North Melbourne Kangaroos,Melbourne Demons,94.8,-28.8,7.0,13.045238095238094,1.4245098039215685
2001-03-30_Essendon Bombers_vs_North Melbourne Kangaroos,2001-03-30,North Melbourne Kangaroos,Essendon Bombers,97.8,-28.0,217.0,11.015789473684212,1.3666666666666667
2001-04-08_Brisbane Lions_vs_North Melbourne Kangaroos,2001-04-08,North Melbourne Kangaroos,Brisbane Lions,94.0,-41.4,9.0,11.588095238095239,1.0944444444444443
2001-04-14_North Melbourne Kangaroos_vs_Sydney Swans,2001-04-14,North Melbourne Kangaroos,Sydney Swans,81.6,-62.0,6.0,12.223809523809523,1.2518518518518518
2001-04-22_Geelong Cats_vs_North Melbourne Kangaroos,2001-04-22,North Melbourne Kangaroos,Geelong Cats,81.2,-53.0,8.0,12.076666666666666,1.2922222222222222
2001-04-28_Adelaide Crows_vs_North Melbourne Kangaroos,2001-04-28,North Melbourne Kangaroos,Adelaide Crows,69.8,-51.0,6.0,12.426984126984125,1.1525641025641027
2001-05-04_North Melbourne Kangaroos_vs_richmond tigers,2001-05-04,North Melbourne Kangaroos,richmond tigers,63.6,-44.0,6.0,,
2001-05-13_Collingwood Magpies_vs_North Melbourne Kangaroos,2001-05-13,North Melbourne Kangaroos,Collingwood Magpies,67.0,-37.2,9.0,12.211111111111112,1.3238095238095238
2001-05-19_North Melbourne Kangaroos_vs_St Kilda Saints,2001-05-19,North Melbourne Kangaroos,St Kilda Saints,75.2,-24.8,6.0,12.120000000000001,1.2615384615384615
2001-05-25_North Melbourne Kangaroos_vs_carlton blues,2001-05-25,North Melbourne Kangaroos,carlton blues,88.6,1.0,6.0,,
2001-06-01_North Melbourne Kangaroos_vs_Western Bulldogs,2001-06-01,North Melbourne Kangaroos,Western Bulldogs,91.8,-5.6,7.0,12.973809523809523,1.4395833333333334
2001-06-10_Fremantle Dockers_vs_North Melbourne Kangaroos,2001-06-10,North Melbourne Kangaroos,Fremantle Dockers,101.8,6.6,9.0,13.004761904761907,1.337037037037037
2001-06-23_Hawthorn Hawks_vs_North Melbourne Kangaroos,2001-06-23,North Melbourne Kangaroos,Hawthorn Hawks,117.0,34.0,13.0,13.835714285714285,1.588888888888889
2001-06-30_North Melbourne Kangaroos_vs_Port Adelaide Power,2001-06-30,North Melbourne Kangaroos,Port Adelaide Power,116.8,33.0,7.0,14.1675,1.6895833333333332
2001-07-08_Melbourne Demons_vs_North Melbourne Kangaroos,2001-07-08,North Melbourne Kangaroos,Melbourne Demons,108.2,27.6,8.0,13.223015873015873,1.6205882352941177
2001-07-15_North Melbourne Kangaroos_vs_West Coast Eagles,2001-07-15,North Melbourne Kangaroos,West Coast Eagles,118.6,35.8,7.0,12.74047619047619,1.6354166666666667
2001-07-22_Essendon Bombers_vs_North Melbourne Kangaroos,2001-07-22,North Melbourne Kangaroos,Essendon Bombers,124.4,35.4,7.0,12.591269841269842,1.3685185185185185
2001-07-28_Brisbane Lions_vs_North Melbourne Kangaroos,2001-07-28,North Melbourne Kangaroos,Brisbane Lions,125.4,15.8,6.0,12.55952380952381,1.6046296296296296
2001-08-04_North Melbourne Kangaroos_vs_sydney swans,2001-08-04,North Melbourne Kangaroos,sydney swans,128.8,12.2,7.0,,
2001-08-10_Geelong Cats_vs_North Melbourne Kangaroos,2001-08-10,North Melbourne Kangaroos,Geelong Cats,117.0,-13.6,6.0,12.923809523809522,1.7935185185185185
2001-08-17_Adelaide Crows_vs_North Melbourne Kangaroos,2001-08-17,North Melbourne Kangaroos,Adelaide Crows,119.0,-9.4,7.0,12.75952380952381,1.8916666666666666
2001-08-24_North Melbourne Kangaroos_vs_Richmond Tigers,2001-08-24,North Melbourne Kangaroos,Richmond Tigers,108.2,-30.6,7.0,12.7,1.803125
2001-09-02_Collingwood Magpies_vs_North Melbourne Kangaroos,2001-09-02,North Melbourne Kangaroos,Collingwood Magpies,94.0,-29.0,9.0,10.932500000000001,1.4019607843137254
2002-03-30_North Melbourne Kangaroos_vs_Port Adelaide Power,2002-03-30,North Melbourne Kangaroos,Port Adelaide Power,87.6,-33.4,209.0,13.006666666666666,1.371875
2002-04-06_North Melbourne Kangaroos_vs_Western Bulldogs,2002-04-06,North Melbourne Kangaroos,Western Bulldogs,97.0,-10.0,7.0,12.807936507936509,1.4041666666666668
2002-04-13_Geelong Cats_vs_North Melbourne Kangaroos,2002-04-13,North Melbourne Kangaroos,Geelong Cats,92.8,-17.2,7.0,12.709523809523809,1.4166666666666665
2002-04-20_North Melbourne Kangaroos_vs_Sydney Swans,2002-04-20,North Melbourne Kangaroos,Sydney Swans,86.2,-6.4,7.0,12.576984126984128,1.415625
2002-04-28_Carlton Blues_vs_North Melbourne Kangaroos,2002-04-28,North Melbourne Kangaroos,Carlton Blues,88.6,-6.2,8.0,12.583333333333334,1.446078431372549
2002-05-04_Hawthorn Hawks_vs_North Melbourne Kangaroos,2002-05-04,North Melbourne Kangaroos,Hawthorn Hawks,98.2,6.2,6.0,12.585714285714285,1.4851851851851852
2002-05-11_North Melbourne Kangaroos_vs_West Coast Eagles,2002-05-11,North Melbourne Kangaroos,West Coast Eagles,99.0,-9.4,7.0,12.732539682539683,1.3696078431372547
2002-05-19_Adelaide Crows_vs_North Melbourne Kangaroos,2002-05-19,North Melbourne Kangaroos,Adelaide Crows,95.0,-21.8,8.0,11.861904761904762,1.2145833333333333
2002-05-25_Melbourne Demons_vs_North Melbourne Kangaroos,2002-05-25,North Melbourne Kangaroos,Melbourne Demons,103.6,-16.8,6.0,11.911904761904761,1.24375
2002-05-31_North Melbourne Kangaroos_vs_essendon bombers,2002-05-31,North Melbourne Kangaroos,essendon bombers,105.0,-17.0,6.0,,
2002-06-07_North Melbourne Kangaroos_vs_Richmond Tigers,2002-06-07,North Melbourne Kangaroos,Richmond Tigers,97.2,-19.2,7.0,11.977777777777778,1.1509803921568627
2002-06-22_Brisbane Lions_vs_North Melbourne Kangaroos,2002-06-22,North Melbourne Kangaroos,Brisbane Lions,98.8,-3.4,15.0,11.97857142857143,1.3229166666666667
2002-06-29_North Melbourne Kangaroos_vs_collingwood magpies,2002-06-29,North Melbourne Kangaroos,collingwood magpies,105.4,3.4,7.0,,
2002-07-07_North Melbourne Kangaroos_vs_st kilda saints,2002-07-07,North Melbourne Kangaroos,st kilda saints,95.4,-6.6,8.0,,
2002-07-13_Fremantle Dockers_vs_North Melbourne Kangaroos,2002-07-13,North Melbourne Kangaroos,Fremantle Dockers,99.6,3.0,6.0,11.583333333333334,1.4260416666666667
2002-07-20_North Melbourne Kangaroos_vs_Port Adelaide Power,2002-07-20,North Melbourne Kangaroos,Port Adelaide Power,97.8,1.6,7.0,11.642857142857142,1.5599999999999998
2002-07-28_North Melbourne Kangaroos_vs_Western Bulldogs,2002-07-28,North Melbourne Kangaroos,Western Bulldogs,98.6,5.2,8.0,10.488095238095237,1.4055555555555554
2002-08-03_Geelong Cats_vs_North Melbourne Kangaroos,2002-08-03,North Melbourne Kangaroos,Geelong Cats,95.0,1.4,6.0,11.264285714285714,1.3352941176470587
2002-08-10_North Melbourne Kangaroos_vs_Sydney Swans,2002-08-10,North Melbourne Kangaroos,Sydney Swans,106.0,20.8,7.0,10.992857142857142,1.475
2002-08-17_North Melbourne Kangaroos_vs_carlton blues,2002-08-17,North Melbourne Kangaroos,carlton blues,99.8,2.6,7.0,,
2002-08-23_Hawthorn Hawks_vs_North Melbourne Kangaroos,2002-08-23,North Melbourne Kangaroos,Hawthorn Hawks,106.0,6.2,6.0,10.768181818181818,1.1141666666666665
2002-09-01_North Melbourne Kangaroos_vs_West Coast Eagles,2002-09-01,North Melbourne Kangaroos,West Coast Eagles,110.0,3.4,9.0,11.133333333333335,1.0731481481481482
2002-09-08_Melbourne Demons_vs_North Melbourne Kangaroos,2002-09-08,North Melbourne Kangaroos,Melbourne Demons,114.2,6.8,7.0,12.073809523809524,1.4107843137254903
2003-03-29_North Melbourne Kangaroos_vs_St Kilda Saints,2003-03-29,North Melbourne Kangaroos,St Kilda Saints,108.0,-13.6,202.0,12.781578947368422,1.1722222222222223
2003-04-06_North Melbourne Kangaroos_vs_geelong cats,2003-04-06,North Melbourne Kangaroos,geelong cats,107.8,1.0,8.0,,
2003-04-12_Brisbane Lions_vs_North Melbourne Kangaroos,2003-04-12,North Melbourne Kangaroos,Brisbane Lions,103.8,1.8,6.0,13.042857142857141,1.0885964912280701
2003-04-20_Fremantle Dockers_vs_North Melbourne Kangaroos,2003-04-20,North Melbourne Kangaroos,Fremantle Dockers,101.8,-1.2,8.0,13.02142857142857,1.1453703703703704
2003-04-26_Carlton Blues_vs_North Melbourne Kangaroos,2003-04-26,North Melbourne Kangaroos,Carlton Blues,101.0,-6.8,6.0,13.184166666666666,1.1574074074074074
2003-05-02_Adelaide Crows_vs_North Melbourne Kangaroos,2003-05-02,North Melbourne Kangaroos,Adelaide Crows,106.8,-1.0,6.0,13.446031746031746,1.0296296296296297
2003-05-09_Hawthorn Hawks_vs_North Melbourne Kangaroos,2003-05-09,North Melbourne Kangaroos,Hawthorn Hawks,101.6,-17.0,7.0,13.982539682539683,1.1342592592592593
2003-05-17_North Melbourne Kangaroos_vs_Port Adelaide Power,2003-05-17,North Melbourne Kangaroos,Port Adelaide Power,106.2,-16.0,8.0,14.201666666666664,1.1950980392156862
2003-05-25_North Melbourne Kangaroos_vs_sydney swans,2003-05-25,North Melbourne Kangaroos,sydney swans,94.2,-26.8,8.0,,
2003-05-31_North Melbourne Kangaroos_vs_Western Bulldogs,2003-05-31,North Melbourne Kangaroos,Western Bulldogs,86.6,-12.8,6.0,12.814285714285715,0.9701754385964912
2003-06-06_North Melbourne Kangaroos_vs_richmond tigers,2003-06-06,North Melbourne Kangaroos,richmond tigers,95.2,-8.8,6.0,,
2003-06-13_Essendon Bombers_vs_North Melbourne Kangaroos,2003-06-13,North Melbourne Kangaroos,Essendon Bombers,99.6,2.6,7.0,13.944999999999999,1.2018518518518517
2003-06-29_North Melbourne Kangaroos_vs_West Coast Eagles,2003-06-29,North Melbourne Kangaroos,West Coast Eagles,95.4,-1.4,16.0,12.067460317460316,1.087719298245614
2003-07-05_North Melbourne Kangaroos_vs_collingwood magpies,2003-07-05,North Melbourne Kangaroos,collingwood magpies,99.0,7.6,6.0,,
2003-07-13_Melbourne Demons_vs_North Melbourne Kangaroos,2003-07-13,North Melbourne Kangaroos,Melbourne Demons,92.2,-12.6,8.0,13.040476190476191,1.035294117647059
2003-07-20_North Melbourne Kangaroos_vs_St Kilda Saints,2003-07-20,North Melbourne Kangaroos,St Kilda Saints,81.2,-13.4,7.0,14.25,1.0499999999999998
2003-07-26_Geelong Cats_vs_North Melbourne Kangaroos,2003-07-26,North Melbourne Kangaroos,Geelong Cats,88.2,-15.0,6.0,13.779545454545454,1.11875
2003-08-02_Brisbane Lions_vs_North Melbourne Kangaroos,2003-08-02,North Melbourne Kangaroos,Brisbane Lions,89.8,-13.0,7.0,14.03968253968254,1.1533333333333333
2003-08-10_Fremantle Dockers_vs_North Melbourne Kangaroos,2003-08-10,North Melbourne Kangaroos,Fremantle Dockers,93.0,-22.0,8.0,14.082539682539684,1.0708333333333333
2003-08-16_Hawthorn Hawks_vs_North Melbourne Kangaroos,2003-08-16,North Melbourne Kangaroos,Hawthorn Hawks,102.6,-7.0,6.0,13.472222222222223,1.0284313725490197
2003-08-23_Adelaide Crows_vs_North Melbourne Kangaroos,2003-08-23,North Melbourne Kangaroos,Adelaide Crows,101.6,-11.2,7.0,12.137301587301588,1.0362745098039217
2003-08-31_Carlton Blues_vs_North Melbourne Kangaroos,2003-08-31,North Melbourne Kangaroos,Carlton Blues,91.0,-8.2,8.0,11.992857142857142,1.090625
2004-03-28_Adelaide Crows_vs_North Melbourne Kangaroos,2004-03-28,North Melbourne Kangaroos,Adelaide Crows,107.6,13.0,210.0,12.995,1.0784313725490196
2004-04-04_Hawthorn Hawks_vs_North Melbourne Kangaroos,2004-04-04,North Melbourne Kangaroos,Hawthorn Hawks,120.8,38.8,7.0,13.257142857142856,1.2074074074074075
2004-04-10_Carlton Blues_vs_North Melbourne Kangaroos,2004-04-10,North Melbourne Kangaroos,Carlton Blues,121.8,44.8,6.0,13.811904761904762,1.136111111111111
2004-04-18_North Melbourne Kangaroos_vs_Sydney Swans,2004-04-18,North Melbourne Kangaroos,Sydney Swans,124.8,48.6,8.0,13.64,1.214705882352941
